,WikiID,director,color
5357,/m/0gky0pl,,
5358,/m/06nvhs,Anubhav Sinha,color
5359,/m/0fhxrz,Theresa Connelly,color
5360,/m/0c1qntp,,
5361,/m/09vtfl,,
5362,/m/0c4wsn,Dan Reed,color
5363,/m/09vjm5,Budd Boetticher,color
5364,/m/02phn0z,Roger Corman,black and white
5365,/m/04q7plq,Jesús Franco,color
5366,/m/0bh9n8g,Robert F. Hughes,color
5367,/m/0q23s,Hiroyuki Yamaga,color
5368,/m/0fcxv6,Martin Kitrosser,color
5369,/m/0g5snnb,,
5370,/m/09gjjkg,Barnet Bain,color
5371,/m/0c02fxb,,
5372,/m/0b_54z,,
5373,/m/0fq6v45,Kurt Maetzig,black and white
5374,/m/0d1rq1,Karim Hussain,color
5375,/m/05h3g6h,,
5376,/m/04gnrsl,Norman Campbell,
5377,/m/0bvpzwp,,
5378,/m/02vvsqt,,
5379,/m/03prz_,,
5380,/m/0cc94x7,,
5381,/m/0dzkkm,,
5382,/m/0gh822r,,
5383,/m/0cy5kz,Jean Becker,color
5384,/m/04jhfx2,Basil Dearden,black and white
5385,/m/0h3s2m5,,
5386,/m/07jmm3,,
5387,/m/0hjsp,Fritz Lang,black and white
5388,/m/047mp1r,Sergei Solovyov,color
5389,/m/02px0m4,Leonardo Di Cesare,color
5390,/m/02plqld,B. Reeves Eason,black and white
5391,/m/02rx3z4,,
5392,/m/0d2fvy,Betty Thomas,color
5393,/m/02v_0mj,Corbin Bernsen,
5394,/m/07kd398,,
5395,/m/043m0sb,Carlos Moreno,color
5396,/m/0gn9gh,,
5397,/m/04jdt1t,,
5398,/m/0gkrygn,Bobby Roth,
5399,/m/0h1gxg4,,
5400,/m/0g06hx,,
5401,/m/09v7tf4,,
5402,/m/0gx_hsv,,
5403,/m/05qj56,,
5404,/m/0gl0dt3,Paulson,color
5405,/m/0bbxs5g,,
5406,/m/0crtk7g,Rich Ragsdale,
5407,/m/0d3711,,
5408,/m/065_j6n,,
5409,/m/03qj86j,,
5410,/m/081xbm,Michael Bregman,color
5411,/m/05kk7ph,,
5412,/m/02669tl,,
5413,/m/042g1s,Yasujirō Ozu,color
5414,/m/01pjzv,Gregory Poirier,color
5415,/m/0ch2k69,Ami Canaan Mann,color
5416,/m/0f1vls,,
5417,/m/027166g,Matthew Irmas,
5418,/m/0d39xv,,
5419,/m/0cs_cty,,
5420,/m/0b44pq1,,
5421,/m/09djr_,,
5422,/m/02pqhhm,,
5423,/m/0gdp1s,Fred Durst,color
5424,/m/09v12js,Gary Winick,color
5425,/m/0cqr0q,Mary Harron,color
5426,/m/04mvhr,Jack Arnold,color
5427,/m/0bvdhl,,color
5428,/m/0ds6gj2,,
5429,/m/07kdkfj,,
5430,/m/051vm8f,,
5431,/m/03mdkyb,,
5432,/m/03cqxgk,,
5433,/m/04n00cy,Stuart Burge,
5434,/m/0dgdpx,,
5435,/m/064lq1h,Jerry Jameson,color
5436,/m/0kv6sv,,
5437,/m/0984_g,Andrei Tarkovsky,black and white
5438,/m/0cyhw6,,color
5439,/m/03gxcgp,,
5440,/m/05p7ql9,,
5441,/m/01937g,,
5442,/m/0ddf27g,,
5443,/m/04jmfqt,,
5444,/m/064r9j,Jack Clayton,black and white
5445,/m/0h3blw3,David Blair,color
5446,/m/06qt3b,,
5447,/m/076w_kq,,
5448,/m/0bxzqf,,
5449,/m/0kvgt0,Alex Kendrick,color
5450,/m/0bwlljv,,
5451,/m/02qs38k,Joseph Sargent,color
5452,/m/03ql4g1,,
5453,/m/027c99q,,
5454,/m/02rb3y6,,
5455,/m/0kv9n7,,
5456,/m/02pk8_7,,
5457,/m/02x57g2,,
5458,/m/0dfsfz,,
5459,/m/0bdhhw,Richard Benjamin,color
5460,/m/03b_0rx,Allan Moyle,color
5461,/m/0bdttd,Johnny Yune,color
5462,/m/05mc0v,,
5463,/m/0gksxc_,,
5464,/m/0ch1gjv,Richard T. Heffron,
5465,/m/02vylwd,Kurt Voss,color
5466,/m/03b_7ww,,
5467,/m/0j7l95d,,
5468,/m/0hndgct,Bhimaneni Srinivasa Rao,color
5469,/m/05f541v,Jerry Jameson,
5470,/m/0cmdmp_,,
5471,/m/05b_njz,,
5472,/m/03wbfy6,,
5473,/m/09qs_s,,
5474,/m/05p4rqq,Ajayan,color
5475,/m/019373,H. C. Potter,black and white
5476,/m/0cqt1m,Robert Connolly,color
5477,/m/036f91,,
5478,/m/0b_k6_,Katsuhide Motoki,
5479,/m/0cn_8gn,,
5480,/m/0kv85h,David Winters,color
5481,/m/02806g,John Ford,black and white
5482,/m/04j0lm5,Kovelamudi Bapayya,color
5483,/m/0j29x35,,
5484,/m/03dwqf,Andy Tennant,color
5485,/m/01j9d0,Steven Shainberg,color
5486,/m/0606zm,Jonas Åkerlund,color
5487,/m/0c0120p,Guddu Dhanoa,color
5488,/m/09tmrj,,
5489,/m/042fgh,Richard Lester,color
5490,/m/0d_612,Norman Z. McLeod,black and white
5491,/m/0cz91zh,Nobuhiro Doi,color
5492,/m/03wffx4,Gordon Pinsent,color
5493,/m/04s1zr,,
5494,/m/07b64x,Emilio Estevez,color
5495,/m/09t37l,Georgi Yungvald-Khilkevich,
5496,/m/05zplnq,,
5497,/m/03ksnh,,
5498,/m/026sv4x,,
5499,/m/080g3d4,George C. Romero,color
5500,/m/0h1cggh,,
5501,/m/0h1ggj0,,
5502,/m/06dnsm,Costa-Gavras,color
5503,/m/04cy221,Rajkumar Santoshi,color
5504,/m/0kv2hv,Brian Robbins,color
5505,/m/0gd0c7x,Ridley Scott,color
5506,/m/0808t3w,Tom Six,color
5507,/m/0kvfby,,
5508,/m/04j1x8v,T L V Prasad,
5509,/m/04g0nkv,,
5510,/m/04n1fzy,,
5511,/m/0c17cr,,
5512,/m/02rz5zj,,
5513,/m/0j50l_r,,
5514,/m/05zvjxt,,
5515,/m/05n_mt5,,
5516,/m/07hr8w,Howard Ziehm,color
5517,/m/0k4d7,,
5518,/m/080g3dy,,
5519,/m/04jg0t2,,
5520,/m/05ncvk,,
5521,/m/0cqzhn,,
5522,/m/0crc2l,,
5523,/m/03cxzgq,,
5524,/m/04lj0yc,,
5525,/m/0270k3b,,
5526,/m/07s8nm5,,
5527,/m/0cgwm8,,
5528,/m/026r6pp,,
5529,/m/0n05g,,
5530,/m/05zs562,,
5531,/m/03c1vbc,Timothy Bond,color
5532,/m/0cn__gl,,
5533,/m/0h3sysw,Raju Patel,color
5534,/m/0c9vlr,,
5535,/m/03d09qr,,
5536,/m/0dj4x_,Norman Maurer,black and white
5537,/m/09g8__f,Lee Isaac Chung,color
5538,/m/0gg79pd,,
5539,/m/0dxtq3,Tony Grounds,color
5540,/m/03_wm6,Christophe Gans,color
5541,/m/05p3f0p,Edwin L. Marin,black and white
5542,/m/02r3yf,,
5543,/m/0gkz_rj,Sathyan Anthikad,
5544,/m/047bgzv,,
5545,/m/02qbhjm,Vikram Bhatt,color
5546,/m/08n6wk,,
5547,/m/0cld7h,,
5548,/m/0bb1s_r,Dick Powell,color
5549,/m/02rd5w4,Paul Bogart,
5550,/m/02q00c9,,
5551,/m/03yfdm,,
5552,/m/0f_wbr,László Benedek,black and white
5553,/m/03rgp1,Lars von Trier,color
5554,/m/0cvv_y,Ivan Reitman,color
5555,/m/0l4w3,Michael Winner,
5556,/m/07p12s,,
5557,/m/0glq3p1,Alexis Kanner,color
5558,/m/04ctbmc,Enrique Fernández,color
5559,/m/03nvp0y,Ralph Hemecker,
5560,/m/02r35t2,,
5561,/m/0gxyd6,,
5562,/m/0frt72,,
5563,/m/033pck,,
5564,/m/03tb_8,Steve Miner,color
5565,/m/05jc1q,Shaad Ali,color
5566,/m/05f5bzt,,
5567,/m/0gj9wpb,,
5568,/m/05mvr0,Byron Haskin,color
5569,/m/06l9q0,Lawrence Kasdan,color
5570,/m/086fc_,Alex Zamm,color
5571,/m/080dcp6,Yam Laranas,color
5572,/m/053xf9,Reginald Hudlin,color
5573,/m/02775jp,Madhur Bhandarkar,color
5574,/m/07v712,Jon Acevski,
5575,/m/05qkd0,,
5576,/m/047g9n2,,
5577,/m/0b814h,,
5578,/m/02mzvv,,
5579,/m/03ctw2d,,
5580,/m/0bbvpyh,,
5581,/m/07kgrzs,,
5582,/m/05h03w,,
5583,/m/07cfg,,
5584,/m/0dsc3x9,,
5585,/m/0dz6ck,,
5586,/m/09rnxj,,
5587,/m/059_q7l,,
5588,/m/04j2bft,,
5589,/m/06y61g,Michael Pressman,color
5590,/m/0crc40t,Edward F. Cline,black and white
5591,/m/0c59pgk,Charles Correll,
5592,/m/02rb8sl,,
5593,/m/03tb__,Robert Towne,color
5594,/m/056rwf,Jack Donohue,
5595,/m/08yqb3,,
5596,/m/024lgy,John Ireland,black and white
5597,/m/06w5gf9,Franklin Adreon,black and white
5598,/m/05f2vyl,Cartney Wearn,
5599,/m/0bh81gd,,
5600,/m/047qc_t,,
5601,/m/01rxyb,,
5602,/m/04j20jh,,
5603,/m/03cv1t,Dave Thomas,color
5604,/m/02qsbk5,Steve Boyum,
5605,/m/08cv0c,,
5606,/m/03nx1ck,,
5607,/m/045ddy,,
5608,/m/0ddck0d,,
5609,/m/0bh8h0d,Cemal Şan,color
5610,/m/08tl82,,
5611,/m/0c5j36c,,
5612,/m/0fq0xdb,Lijo Jose Pellissery,color
5613,/m/0g5t063,,
5614,/m/0g4y5_,,
5615,/m/063drh,Robert Luketic,color
5616,/m/03d1jfd,Astrid Henning-Jensen,color
5617,/m/05mj4d,F. Gary Gray,color
5618,/m/0djkrp,Nicholas Hytner,color
5619,/m/0fqmpr0,Hanumappa Vishwanath Babu,black and white
5620,/m/027k78v,,
5621,/m/058q46,,
5622,/m/0807sd9,,
5623,/m/0c5j36y,Pier Paolo Pasolini,color
5624,/m/0h_dxxq,,color
5625,/m/07n9_3x,,
5626,/m/03hpdnc,,
5627,/m/03d0ywl,,
5628,/m/0d73vt,,
5629,/m/027s5xh,Daniel Mann,
5630,/m/064q5tf,,
5631,/m/08vsl4,,
5632,/m/04jl3wg,Mark Rydell,color
5633,/m/0dd8_w6,Alexander Singer,
5634,/m/0cqpb0,,
5635,/m/02z1zb6,,
5636,/m/0k3n8s0,,
5637,/m/02qtv2,Henry Levin,color
5638,/m/087gbk,André de Toth,black and white
5639,/m/0d53ny,Cédric Klapisch,color
5640,/m/0289pjc,Roger Kay,black and white
5641,/m/07mh2t,,
5642,/m/0dllgjk,,
5643,/m/0dgqlnx,Brad Bird,color
5644,/m/05msvb,Nicolas Roeg,color
5645,/m/065_tql,Sergio Martino,color
5646,/m/0glrcd_,Wong Jing,color
5647,/m/0h1nw05,Terry Gilliam,
5648,/m/02x0fs9,Craig Gillespie,color
5649,/m/02rcjxx,Subhash Ghai,color
5650,/m/03nvnqk,,
5651,/m/03by3k5,Joseph Anthony,black and white
5652,/m/08qvzz,Scott Patterson,color
5653,/m/027qbxh,,
5654,/m/04jvrj,,
5655,/m/06n4_l,Luis Mandoki,color
5656,/m/04jmz4r,Robert Aldrich,black and white
5657,/m/05zkl_n,Joseph Sargent,
5658,/m/0crhx4d,,
5659,/m/077pmx,,
5660,/m/0d1sxj,,
5661,/m/03cvffj,Krzysztof Kieślowski,color
5662,/m/0cs_79,,
5663,/m/03d1z3j,,
5664,/m/05p8r76,,
5665,/m/09k4z94,,
5666,/m/09n2vt,,
5667,/m/0gyn_w,,
5668,/m/05q6r9c,,
5669,/m/07s876w,,
5670,/m/08n52r,,black and white
5671,/m/0cszw7,,
5672,/m/04234s,,
5673,/m/03d0ktc,,
5674,/m/05k8wg,Randal Kleiser,color
5675,/m/03qdzfv,Fred Niblo,black and white
5676,/m/0fphl7r,,
5677,/m/04ty7d,Otto Preminger,black and white
5678,/m/09v937p,Gary Yates,color
5679,/m/059lwy,,
5680,/m/0c_kl6,,
5681,/m/0ds3bdh,Shantilal Soni,
5682,/m/04zzd59,,
5683,/m/0j44gwy,,
5684,/m/02rzlj4,,
5685,/m/09k6mk5,Joseph Ruben,color
5686,/m/03c9_rq,,
5687,/m/0dsdllx,,color
5688,/m/02tjl3,,
5689,/m/05gk2x,,
5690,/m/0b2217,,
5691,/m/05t05hj,,
5692,/m/04j2phq,,
5693,/m/0ckcy3,,
5694,/m/0kv1lm,Peter Werner,
5695,/m/0d89d7,,
5696,/m/02_8t,,
5697,/m/099p23,,
5698,/m/0kvbv0,,
5699,/m/0dxbfj,Boris Sagal,
5700,/m/02w59dm,,
5701,/m/0kv9pc,,
5702,/m/0crrshq,Shyam Ramsay,
5703,/m/056n0f,,
5704,/m/027vbp1,,
5705,/m/0gg9gfn,,
5706,/m/04lhv4g,,
5707,/m/04pygz,,
5708,/m/06m03n,King Vidor,black and white
5709,/m/01jntj,Alfred Hitchcock,color
5710,/m/03cxnv6,Irving Cummings,black and white
5711,/m/09gqhc,Spiro Razatos,color
5712,/m/04pygm,,
5713,/m/0bh7sqd,,color
5714,/m/0gc4_z,,
5715,/m/02rm5gh,,
5716,/m/0kv3ft,,
5717,/m/09q4gy,John R. Leonetti,color
5718,/m/02qq3sh,C. V. Sridhar,color
5719,/m/06g95d,,
5720,/m/02vpbd,,
5721,/m/04yh87j,Michel Audiard,color
5722,/m/0f1yxp,Abel Ferrara,color
5723,/m/047v27,Steve Bendelack,color
5724,/m/03ql9m5,Jason Stephens,color
5725,/m/0fbrhs,,
5726,/m/0jyvb,,
5727,/m/026dk1k,,
5728,/m/0dln7th,Frank Capra,black and white
5729,/m/0c4158n,Walter Grauman,
5730,/m/06t28m,,
5731,/m/0bx863,,
5732,/m/0cnxlr1,,
5733,/m/0h2p_yc,,
5734,/m/0ckrzv,,
5735,/m/03nshpv,Kondapalli Dasaradh Kumar,color
5736,/m/026g44b,,
5737,/m/027l_s2,,
5738,/m/06qk0t,,
5739,/m/041344k,Robert Mandel,color
5740,/m/0808s66,,
5741,/m/07k9v3_,,
5742,/m/02r1f7s,William K. Howard,black and white
5743,/m/01k40w,,
5744,/m/05zp3zc,,
5745,/m/0kt_v2,Kasinathuni Viswanath,color
5746,/m/0gymfz,Giulio Paradisi,color
5747,/m/0m3gy,John Carpenter,color
5748,/m/0hn8j9w,Radio Silence Productions,color
5749,/m/09rw3g,William Keighley,black and white
5750,/m/02zzbh,David S. Ward,color
5751,/m/028bz75,Nandlal Jaswantlal,
5752,/m/05fmtz,,
5753,/m/026xqc,,
5754,/m/0276v80,Nick Willing,color
5755,/m/02qk_h_,,
5756,/m/04j04mh,David Mackay,
5757,/m/07pzpv,,
5758,/m/077zk3,,
5759,/m/0ghc1l,,
5760,/m/03lvwp,,
5761,/m/07630r,,
5762,/m/08_lpf,,
5763,/m/02qjtcp,,
5764,/m/05zsld,David Duchovny,color
5765,/m/09v7lsq,Ted Kotcheff,color
5766,/m/0ff4tg,,
5767,/m/072dn5,,
5768,/m/027j_wf,,
5769,/m/0h7lb07,,
5770,/m/02qhcrr,,
5771,/m/0hr352z,,
5772,/m/02gvt2,,
5773,/m/057qn3,,
5774,/m/0f6mgl,,
5775,/m/0h134d0,,
5776,/m/0gh8v1n,,
5777,/m/026wy_s,John Asher,color
5778,/m/0287gyg,Pankaj Parashar,
5779,/m/0j3g7hm,,
5780,/m/026nh40,,
5781,/m/0gj9jr8,,
5782,/m/026dy_y,,
5783,/m/0j27mr1,,
5784,/m/0f3674,Sundar C.,color
5785,/m/0dsdtqq,,
5786,/m/06w587l,,
5787,/m/06s2p9,,
5788,/m/02plbgx,,
5789,/m/05f98cl,,
5790,/m/02wwpnh,Richard Oswald,black and white
5791,/m/09rt4nb,Friz Freleng,
5792,/m/05403hh,,
5793,/m/08q9r7,,
5794,/m/05xhm4,Shyam Benegal,color
5795,/m/064lgjs,Roger Young,color
5796,/m/07s5y,Nicholas Meyer,color
5797,/m/0c93qz,Takahisa Zeze,color
5798,/m/03g_4g0,,
5799,/m/0c6qbb,,
5800,/m/02bqvs,Shawn Levy,color
5801,/m/0fp46l,Ernest Pintoff,
5802,/m/05zmpxl,,
5803,/m/02bqvb,,
5804,/m/09xbpt,,
5805,/m/02rqth_,,
5806,/m/05hxwt,Kay Pollak,color
5807,/m/0489v9,Gérard Krawczyk,color
5808,/m/02vrccv,Matti Kassila,black and white
5809,/m/07k4d90,Nikolai Shpikovsky,black and white
5810,/m/01dr_t,John Badham,color
5811,/m/02r4bj8,Edward L. Cahn,black and white
5812,/m/0g6jhg,,
5813,/m/0kv853,Stuart Heisler,black and white
5814,/m/051xmy4,Naresh Kumar,
5815,/m/0d2k5v,,
5816,/m/09gbkyq,,
5817,/m/0dshmb,Ray Lawrence,color
5818,/m/0g7s7w,Anton Giulio Majano,black and white
5819,/m/02q2t86,,
5820,/m/064mv15,,
5821,/m/03nvm6f,Robert Fuest,
5822,/m/04z315,,
5823,/m/080m1w6,,
5824,/m/01pbtz,,
5825,/m/0b6my3r,Risa Bramon Garcia,color
5826,/m/027w2hz,,
5827,/m/05b2n0l,,
5828,/m/0bwmm8t,Joshiy,
5829,/m/02rrjr5,,
5830,/m/05p460g,,
5831,/m/03xcx9,,
5832,/m/046crdh,,
5833,/m/04btqz,,
5834,/m/03k9dt,,
5835,/m/07sbxm,,
5836,/m/0bjp8w,,
5837,/m/02q87z6,M. Night Shyamalan,color
5838,/m/0gjtfm,George A. Romero,color
5839,/m/02qn70r,Joyce Bernal,color
5840,/m/05b6rdt,,
5841,/m/0fq1f0q,,
5842,/m/0b77lqn,,
5843,/m/03d8jnn,Im Kwon-taek,
5844,/m/02qqy23,,
5845,/m/05my7k3,,
5846,/m/07k3zl,,
5847,/m/05v5_z,Sanjay Leela Bhansali,color
5848,/m/02w7926,Bernard Vorhaus,black and white
5849,/m/09gmtby,,
5850,/m/0c99k8,O. P. Ralhan,
5851,/m/0b6hykt,,
5852,/m/02yxbc,,
5853,/m/02wz7qn,,
5854,/m/0gjdrx9,,
5855,/m/05f588q,,
5856,/m/0bbxwx5,Brandon Vietti,color
5857,/m/01txsp,,
5858,/m/03h2_q2,,
5859,/m/02x92fp,,
5860,/m/0c50k1,,
5861,/m/02r9skg,,
5862,/m/09xcn4,,
5863,/m/03m6rrd,,
5864,/m/0cm8z,,
5865,/m/07qcwd,,
5866,/m/0jt5df5,,
5867,/m/08m5h3,Michael Haneke,color
5868,/m/04cwsf7,,
5869,/m/04073ht,,
5870,/m/0jl1msn,,
5871,/m/02wwdml,,
5872,/m/07yj617,,
5873,/m/07kgrm0,,
5874,/m/03bzps1,,
5875,/m/0jkwz1w,Elie Wajeman,
5876,/m/0gznkp,,
5877,/m/02qnxd8,,
5878,/m/09v7s3r,,
5879,/m/02vxgrh,,
5880,/m/03m6qpc,,
5881,/m/0mj17,,
5882,/m/0ch138j,Stephen Sinclair,color
5883,/m/076zmfd,,
5884,/m/0bbxs31,,
5885,/m/02qn_0v,,
5886,/m/0czhn5,,
5887,/m/0bb0pbs,Scott Spiegel,color
5888,/m/036z1n,,
5889,/m/080cgcz,,
5890,/m/0gfrrh,Sakthi Chidambaram,color
5891,/m/0hzmxwq,,
5892,/m/056l3hm,,
5893,/m/03cq2ws,,
5894,/m/07kg878,,
5895,/m/0fqms2t,Sunil,
5896,/m/027x3k2,,
5897,/m/09qpxm,,
5898,/m/03d35m_,,
5899,/m/05f9y7,,
5900,/m/05b6c76,,
5901,/m/04zznr,,
5902,/m/0405y4l,Michael Gordon,black and white
5903,/m/04mkgh,Jonathan Kesselman,color
5904,/m/03c77z,,
5905,/m/0h28lbt,,
5906,/m/04f_dt3,,
5907,/m/09g7g3h,Ron Oliver,color
5908,/m/043lqmn,,
5909,/m/051_s40,,
5910,/m/0czcmwx,,
5911,/m/03whlgj,Tony Gilroy,color
5912,/m/0b1tq_,Bill Persky,
5913,/m/02r1d39,,
5914,/m/02vyf4w,,
5915,/m/0fw3pm,,
5916,/m/03wbrgm,Thaha,color
5917,/m/027lykl,Gregory Mosher,
5918,/m/0ch1w3x,,
5919,/m/044rfh,,
5920,/m/0466j_1,Noboru Iguchi,color
5921,/m/05mqx7d,John Madden,color
5922,/m/0csgn_,David Hugh Jones,
5923,/m/0qlz9,,
5924,/m/03hhfjz,,
5925,/m/0724jb,,
5926,/m/03cn3fb,,
5927,/m/03g_k7t,,
5928,/m/0df2zx,Jeff Tremaine,color
5929,/m/05mqx7r,Yvan Noé,black and white
5930,/m/03nwwrg,,
5931,/m/02pl2kj,,
5932,/m/0kv52q,,
5933,/m/09glfsd,,
5934,/m/0282gwg,,
5935,/m/016g9c,,
5936,/m/0bbtrwz,,
5937,/m/02vt86f,,
5938,/m/0bstlp,,
5939,/m/02vm9qt,,
5940,/m/0ck_1y,,
5941,/m/0dr_0km,,
5942,/m/047fqsg,,
5943,/m/09b404,Ron Link,color
5944,/m/02vpngx,,
5945,/m/07kbzvg,,
5946,/m/0b2wwtm,,
5947,/m/0cs2srd,Jabbar Patel,
5948,/m/0c_gd2,,
5949,/m/07nc_n,,
5950,/m/03cvz16,,
5951,/m/08yf3q,,
5952,/m/09sgw8,,
5953,/m/027kdq3,,
5954,/m/0g36b4,Jean Renoir,black and white
5955,/m/0hndp38,Maeve Murphy,
5956,/m/02vq_sn,,
5957,/m/0h3px5n,,
5958,/m/03m6fy5,,
5959,/m/07pjlc,,
5960,/m/02qyb0t,,
5961,/m/03qm62j,,
5962,/m/02pnrfp,Louis Eugene King,color
5963,/m/05zn3t_,,
5964,/m/0d2v31,,
5965,/m/06df22,,
5966,/m/02v_php,Harry Lachman,black and white
5967,/m/07whr3,,
5968,/m/05b21vn,,
5969,/m/05p01ns,Robert Berlinger,color
5970,/m/0fb3n1,,
5971,/m/02phcqt,,
5972,/m/0g9xyh6,,
5973,/m/055n7v,,
5974,/m/02vn148,,
5975,/m/05b5z2s,Giorgos Tzavellas,black and white
5976,/m/03ccl9v,,
5977,/m/03mbr9k,,
5978,/m/057ksd4,,
5979,/m/0bbtng6,Cathy Garcia-Molina,color
5980,/m/040xf9,,
5981,/m/0415vc3,,
5982,/m/0gh6nk4,,
5983,/m/05zy8v6,Breck Eisner,color
5984,/m/04211ls,Robert Vince,color
5985,/m/03d13tf,Alberto Cavalcanti,black and white
5986,/m/04g2r7j,,
5987,/m/0b73yfl,Eli Craig,color
5988,/m/02my7z,Zack Snyder,color
5989,/m/0kv0cl,,
5990,/m/07chp9,,
5991,/m/09bdmc,,
5992,/m/0gsmd3,,
5993,/m/02z9jfc,,
5994,/m/05zqt59,,
5995,/m/0dgp0w1,,
5996,/m/05b636x,,
5997,/m/0cp0v39,,
5998,/m/03rl2l,,
5999,/m/04f4dtw,,
6000,/m/0b6dfyf,,
6001,/m/0415vct,,
6002,/m/0jdgr,,
6003,/m/02rcqhf,Jonathan Glatzer,color
6004,/m/02qj8g4,,
6005,/m/0j9q0kt,,
6006,/m/026388z,,
6007,/m/01vg3r,,
6008,/m/08dhj_,,
6009,/m/047c9tx,,
6010,/m/06k5_w,,
6011,/m/0gg8qtg,,
6012,/m/02qz270,,
6013,/m/0g53l41,,
6014,/m/07yctqp,,
6015,/m/02r6n8_,Del Lord,black and white
6016,/m/01q7h2,Sydney Pollack,color
6017,/m/0bm9_q,Mark Joffe,
6018,/m/0ddhlqq,,
6019,/m/0kv95z,,
6020,/m/03ylnws,,
6021,/m/07_fj54,,
6022,/m/07b81_,,
6023,/m/043k3f,,
6024,/m/06rz71,Joel Silberg,color
6025,/m/08j4q_,Larry Cohen,color
6026,/m/0gd9gq,Bob Rogers,
6027,/m/0bwm0yf,,
6028,/m/04zf44,,
6029,/m/03nmr1,,
6030,/m/080lvp,,
6031,/m/0gp2zc,,
6032,/m/028btdp,,
6033,/m/07by3w,,
6034,/m/07bmgl,,
6035,/m/0j_4dg_,Shaji Kailas,color
6036,/m/0h7572,,
6037,/m/0fmtf7,,
6038,/m/0cwq22,Henry Koster,color
6039,/m/06_vw8n,,
6040,/m/07kgd1_,K. S. Ravikumar,
6041,/m/0727pl,,
6042,/m/02845lb,,
6043,/m/05ms5gs,,
6044,/m/04j1blj,,
6045,/m/03c3w7m,,
6046,/m/02v_4mk,,
6047,/m/02731xb,,
6048,/m/02ptyfk,Will Wallace,
6049,/m/0gfghtb,,
6050,/m/01pzf8,,
6051,/m/06y79v,,
6052,/m/02c6_9,,
6053,/m/08094s3,,
6054,/m/0b6fqy3,,
6055,/m/063z3_w,Piotr Szulkin,
6056,/m/05zqzt5,,
6057,/m/06_ty5y,Gabrielle Beaumont,
6058,/m/0cyn0z,,
6059,/m/0h561rh,,
6060,/m/0f3lyp,V. V. Vinayak,color
6061,/m/0grt47,,
6062,/m/0g8xvj,,
6063,/m/077dw1,,
6064,/m/02r2mlq,Eeshwar Nivas,color
6065,/m/0crhbf3,,
6066,/m/0279djm,,
6067,/m/05b_2cn,,
6068,/m/091xrc,Kevin Munroe,color
6069,/m/0426fc,Paul Schrader,color
6070,/m/026fm52,Vikraman,
6071,/m/09gd_4r,,
6072,/m/080ft73,,
6073,/m/08ngsc,,
6074,/m/08h8vt,,
6075,/m/02pj7gh,,
6076,/m/0h1bz2w,,
6077,/m/0d042l,,
6078,/m/04_bvj,Andrei Tarkovsky,black and white
6079,/m/02qz_h0,Robert Hamer,black and white
6080,/m/04fvyx,John Crowley,color
6081,/m/01fx0w,Alan J. Pakula,color
6082,/m/04zyfyf,Spencer Williams,black and white
6083,/m/07sc1,,
6084,/m/05f8r3m,,
6085,/m/0dgrwkq,,
6086,/m/02vn5hk,Scott Ziehl,color
6087,/m/04n458r,,
6088,/m/05t6js,Todd Louiso,color
6089,/m/03gyw_v,,
6090,/m/0bddp8,Martin Weisz,color
6091,/m/09gbt7c,,
6092,/m/01pptc,Tim Johnson,color
6093,/m/018shj,John M. Stahl,black and white
6094,/m/07kjbdb,,black and white
6095,/m/0cr6dkv,,
6096,/m/0g59wlg,,
6097,/m/0140g4,,
6098,/m/03d0w90,,
6099,/m/027qr7y,,
6100,/m/0czcg0b,,
6101,/m/0bmfx_4,K. K. Haridas,color
6102,/m/080pfnc,,
6103,/m/09pgl57,,
6104,/m/0b_slzs,,
6105,/m/07tt8f,,
6106,/m/0bs0gb6,Mark A. Reyes,color
6107,/m/09ghzzr,,
6108,/m/0cn_x67,,
6109,/m/06_w3p7,Ulli Lommel,
6110,/m/0cmlz3,,
6111,/m/05f554h,,
6112,/m/026y3vk,,
6113,/m/0brzx6v,,
6114,/m/0b6p6dq,Edward Sedgwick,black and white
6115,/m/0h66hsd,,
6116,/m/0by1g85,,
6117,/m/0dl6wg4,Sarah Polley,color
6118,/m/02rqlnm,Raphael Nadjari,
6119,/m/052zsk,,
6120,/m/04j31ts,,
6121,/m/06w7kvw,,
6122,/m/09vn12,,
6123,/m/04j31tx,,
6124,/m/02qglm4,Amayo Uzo Philips,
6125,/m/0bswg8,,
6126,/m/09v908p,,
6127,/m/03gz8qy,,
6128,/m/03wjc95,,
6129,/m/0dgrvcp,,
6130,/m/02r34wj,,
6131,/m/06w947h,,
6132,/m/02z462t,,
6133,/m/076vyj4,S. P. Rajkumar,
6134,/m/0djg54,,
6135,/m/04q1jt2,,
6136,/m/0y_9q,,
6137,/m/0265jt4,,
6138,/m/0gwv8j,,
6139,/m/037xlx,,
6140,/m/0cj6f0,,
6141,/m/02qqnpb,,
6142,/m/02wx4ys,Carlos Saura,color
6143,/m/0g5s8xs,,
6144,/m/0f09b1,,
6145,/m/0czd4st,,
6146,/m/0crs6m6,,
6147,/m/02ww9ly,,
6148,/m/0bgbtv2,,
6149,/m/0b6hpz0,,
6150,/m/015d7j,,
6151,/m/0brzq35,,
6152,/m/039rlw,,
6153,/m/04gjl1t,,
6154,/m/03glgk,,
6155,/m/0kprr,,
6156,/m/02qsqj8,,
6157,/m/026tm67,John Erman,
6158,/m/01cssf,,
6159,/m/0kv2w7,Katja von Garnier,color
